,Cluster1,Cluster2,Cluster3,Cluster4
431,hyp:tok:hiding,,,
432,pre:tok:shaving,,,
433,pre:tok:studying,,,
434,hyp:tok:bedroom,,,
435,pre:tok:hairnet,,,
436,hyp:tok:officers,,,
437,hyp:tok:discussing,,,
438,hyp:tok:science,,,
439,pre:tok:thinking,,,
440,pre:tok:owner,,,
441,hyp:tok:holding,,,
442,pre:tok:four,,,
443,hyp:tok:religious,,,
444,pre:tok:button,,,
445,pre:tok:placing,,,
446,pre:tok:karate,,,
447,pre:tok:hot,,,
448,pre:tok:use,,,
449,hyp:tok:make,,,
450,hyp:tok:professional,,,
