,Cluster1,Cluster2,Cluster3,Cluster4
416,pre:tok:course,,,
417,pre:tok:enter,,,
418,hyp:tok:cross,,,
419,hyp:tok:speed,,,
420,pre:tok:i,,,
421,hyp:tok:blouse,,,
422,hyp:tok:may,,,
423,hyp:tok:n't,,,
424,hyp:tok:wrestlers,,,
425,hyp:tok:wild,,,
426,hyp:tok:upright,,,
427,hyp:tok:maroon,,,
428,hyp:tok:desk,,,
429,hyp:tok:bicycle,,,
430,pre:tok:splashes,,,
431,hyp:tok:ground,,,
432,hyp:tok:popsicle,,,
433,hyp:tok:suv,,,
434,pre:tok:european,,,
435,hyp:tok:legs,,,
436,hyp:tok:tunnel,,,
437,hyp:tok:number,,,
438,hyp:tok:wares,,,
439,hyp:tok:family,,,
440,hyp:tok:within,,,
441,hyp:tok:bone,,,
442,pre:tok:chairs,,,
443,pre:tok:raining,,,
444,pre:tok:bat,,,
445,hyp:tok:pushing,,,
446,pre:tok:passed,,,
447,hyp:tok:tourists,,,
448,hyp:tok:fell,,,
449,hyp:tok:saw,,,
450,hyp:tok:lap,,,
451,pre:tok:body,,,
