,Cluster1,Cluster2,Cluster3,Cluster4
432,hyp:tok:marathon,,,
433,pre:tok:mirror,,,
434,hyp:tok:holding,,,
435,pre:tok:headscarf,,,
436,hyp:tok:packages,,,
437,hyp:tok:wheeled,,,
438,pre:tok:checks,,,
439,hyp:tok:photographs,,,
440,hyp:tok:cameras,,,
441,pre:tok:bicycles,,,
442,pre:tok:fun,,,
443,pre:tok:crane,,,
444,pre:tok:talks,,,
445,pre:tok:chases,,,
446,hyp:tok:microphone,,,
447,pre:tok:whose,,,
448,hyp:tok:number,,,
449,hyp:tok:machine,,,
450,hyp:tok:shade,,,
