,Cluster1,Cluster2,Cluster3,Cluster4
416,hyp:tok:preparing,,,
417,pre:tok:thinking,,,
418,hyp:tok:chewing,,,
419,pre:tok:into,,,
420,pre:tok:reads,,,
421,hyp:tok:drinking,,,
422,pre:tok:apartment,,,
423,hyp:tok:wood,,,
424,hyp:tok:sunlight,,,
425,hyp:tok:control,,,
426,hyp:tok:sweater,,,
427,hyp:tok:court,,,
428,hyp:tok:police,,,
429,pre:tok:form,,,
430,hyp:tok:art,,,
431,hyp:tok:sunny,,,
432,hyp:tok:marathon,,,
433,pre:tok:mirror,,,
434,pre:tok:headscarf,,,
435,hyp:tok:packages,,,
436,hyp:tok:beard,,,
437,hyp:tok:wheeled,,,
438,pre:tok:checks,,,
439,hyp:tok:photographs,,,
440,pre:tok:swimsuit,,,
441,hyp:tok:cameras,,,
442,hyp:tok:through,,,
443,pre:tok:fun,,,
444,pre:tok:crane,,,
445,pre:tok:talks,,,
446,hyp:tok:microphone,,,
447,hyp:tok:object,,,
448,pre:tok:whose,,,
449,hyp:tok:number,,,
450,hyp:tok:machine,,,
451,hyp:tok:cows,,,
